"1","Pointe-aux-Outardes","[2496030]","23","19","",,,3;4;5;9;10;15;12;16,
"1","Ragueneau","[2496040]","24","19","",,,3;4;5;9;10;15;12;16,
"1","Barrie","[568]","25","","",,,3;4;5;9;10;15;12;16,
"1","Barrie","[3543042]","26","25","",,,3;4;5;9;10;15;12;16,
"1","Innisfil","[3543017]","27","25","",,,3;4;5;9;10;15;12;16,
"1","Springwater","[3543009]","28","25","",,,3;4;5;9;10;15;12;16,
"1","Bathurst","[328]","29","","",,,3;4;5;9;10;15;12;16,
"1","Bathurst","[1315008]","30","29","",,,3;4;5;9;10;15;12;16,
"1","Bathurst","[1315011]","31","29","",,,3;4;5;9;10;15;12;16,
"1","Beresford","[1315012]","32","29","",,,3;4;5;9;10;15;12;16,
"1","Beresford","[1315015]","33","29","",,,3;4;5;9;10;15;12;16,
"1","Nigadoo","[1315037]","34","29","",,,3;4;5;9;10;15;12;16,
"1","Pabineau 11","[1315010]","35","29","",,,3;4;5;9;10;15;12;16,
"1","Petit-Rocher","[1315014]","36","29","",,,3;4;5;9;10;15;12;16,
"1","Pointe-Verte","[1315013]","37","29","",,,3;4;5;9;10;15;12;16,
"1","Belleville - Quinte West","[522]","38","","",,,3;4;5;9;10;15;12;16,
"1","Belleville","[3512005]","39","38","",,,3;4;5;9;10;15;12;16,
"1","Quinte West","[3512015]","40","38","",,,3;4;5;9;10;15;12;16,
"1","Stirling-Rawdon","[3512020]","41","38","",,,3;4;5;9;10;15;12;16,
"1","Tyendinaga","[3512001]","42","38","",7,,3;4;5;9;10;15;12;16,
"1","Brandon","[610]","43","","",,,3;4;5;9;10;15;12;16,
"1","Brandon","[4607062]","44","43","",7,,3;4;5;9;10;15;12;16,
"1","Elton","[4607071]","45","43","",7,,3;4;5;9;10;15;12;16,
"1","Waywayseecappo Highway 10","[4607072]","46","43","",7,,3;4;5;9;10;15;12;16,
"1","Whitehead","[4607057]","47","43","",7,,3;4;5;9;10;15;12;16,
"1","Brantford","[543]","48","","",2,,3;4;5;9;10;15;12;16,
"1","Brant","[3529005]","49","48","",7,,3;4;5;9;10;15;12;16,
"1","Brantford","[3529006]","50","48","",7,,3;4;5;9;10;15;12;16,
"1","Six Nations (Part) 40","[3529020]","51","48","",3,,3;4;5;9;10;15;12;16,
"1","Brockville","[512]","52","","",,,3;4;5;9;10;15;12;16,
"1","Brockville","[3507015]","53","52","",7,,3;4;5;9;10;15;12;16,
"1","Elizabethtown-Kitley","[3507014]","54","52","",7,,3;4;5;9;10;15;12;16,
"1","Brooks","[806]","55","","",,,3;4;5;9;10;15;12;16,
"1","Brooks","[4802034]","56","55","",,,3;4;5;9;10;15;12;16,
"1","Calgary","[825]","57","","",2,,3;4;5;9;10;15;12;16,
"1","Airdrie","[4806021]","58","57","",,,3;4;5;9;10;15;12;16,
"1","Beiseker","[4806024]","59","57","",,,3;4;5;9;10;15;12;16,
"1","Calgary","[4806016]","60","57","",,,3;4;5;9;10;15;12;16,
"1","Chestermere","[4806017]","61","57","",,,3;4;5;9;10;15;12;16,
"1","Cochrane","[4806019]","62","57","",,,3;4;5;9;10;15;12;16,
"1","Crossfield","[4806026]","63","57","",,,3;4;5;9;10;15;12;16,
"1","Irricana","[4806022]","64","57","",,,3;4;5;9;10;15;12;16,
"1","Rocky View County","[4806014]","65","57","",5,,3;4;5;9;10;15;12;16,
"1","Tsuu T'ina Nation 145","[4806804]","66","57","",3;4,,3;4;5;9;10;15;12;16,
"1","Campbell River","[944]","67","","",,,3;4;5;9;10;15;12;16,
"1","Campbell River","[5924034]","68","67","",7,,3;4;5;9;10;15;12;16,
"1","Campbell River 11","[5924804]","69","67","",,,3;4;5;9;10;15;12;16,
"1","Homalco 9","[5924840]","70","67","",,,3;4;5;9;10;15;12;16,
"1","Nenagwas 12","[5924843]","71","67","",7,,3;4;5;9;10;15;12;16,
"1","Quinsam 12","[5924812]","72","67","",,,3;4;5;9;10;15;12;16,
"1","Strathcona D (Oyster Bay - Buttle Lake)","[5924042]","73","67","",7,,3;4;5;9;10;15;12;16,
"1","Campbellton","[330]","74","","",2,,3;4;5;9;10;15;12;16,
"1","Addington","[1314012]","75","74","",,,3;4;5;9;10;15;12;16,
"1","Atholville","[1314013]","76","74","",,,3;4;5;9;10;15;12;16,
"1","Campbellton","[1314014]","77","74","",,,3;4;5;9;10;15;12;16,
"1","Listuguj","[2406804]","78","74","",3;4,,3;4;5;9;10;15;12;16,
"1","Pointe-à-la-Croix","[2406030]","79","74","",4,,3;4;5;9;10;15;12;16,
"1","Tide Head","[1314015]","80","74","",,,3;4;5;9;10;15;12;16,
"1","Camrose","[833]","81","","",,,3;4;5;9;10;15;12;16,
"1","Camrose","[4810011]","82","81","",,,3;4;5;9;10;15;12;16,
"1","Canmore","[828]","83","","",,,3;4;5;9;10;15;12;16,
"1","Canmore","[4815023]","84","83","",,,3;4;5;9;10;15;12;16,
"1","Cape Breton","[225]","85","","",,,3;4;5;9;10;15;12;16,
"1","Cape Breton","[1217030]","86","85","",7,,3;4;5;9;10;15;12;16,
"1","Eskasoni 3","[1217020]","87","85","",,,3;4;5;9;10;15;12;16,
"1","Membertou 28B","[1217008]","88","85","",,,3;4;5;9;10;15;12;16,
"1","Centre Wellington","[531]","89","","",,,3;4;5;9;10;15;12;16,
"1","Centre Wellington","[3523025]","90","89","",,,3;4;5;9;10;15;12;16,
"1","Charlottetown","[105]","91","","",,,3;4;5;9;10;15;12;16,
"1","Brackley","[1102055]","92","91","",7,,3;4;5;9;10;15;12;16,
"1","Charlottetown","[1102075]","93","91","",,,3;4;5;9;10;15;12;16,
"1","Clyde River","[1102037]","94","91","",,,3;4;5;9;10;15;12;16,
"1","Cornwall","[1102085]","95","91","",,,3;4;5;9;10;15;12;16,
"1","Crossroads","[1102010]","96","91","",7,,3;4;5;9;10;15;12;16,
"1","East River, Part 1","[1102064]","97","91","",7,,3;4;5;9;10;15;12;16,
"1","East River, Part 2","[1101052]","98","91","",7,,3;4;5;9;10;15;12;16,
"1","Hunter River","[1102043]","99","91","",,,3;4;5;9;10;15;12;16,
"1","Johnstons River","[1102015]","100","91","",7,,3;4;5;9;10;15;12;16,
"1","Kingston","[1102022]","101","91","",7,,3;4;5;9;10;15;12;16,
"1","Miltonvale Park","[1102040]","102","91","",7,,3;4;5;9;10;15;12;16,
"1","Mount Stewart","[1102059]","103","91","",,,3;4;5;9;10;15;12;16,
"1","New Glasgow","[1102017]","104","91","",7,,3;4;5;9;10;15;12;16,
"1","North Shore","[1102067]","105","91","",7,,3;4;5;9;10;15;12;16,
"1","North Shore","[1102073]","106","91","",7,,3;4;5;9;10;15;12;16,
"1","Rocky Point 3","[1102030]","107","91","",,,3;4;5;9;10;15;12;16,
"1","Scotchfort 4","[1102057]","108","91","",,,3;4;5;9;10;15;12;16,
"1","Stratford","[1102080]","109","91","",7,,3;4;5;9;10;15;12;16,
"1","Union Road","[1102050]","110","91","",,,3;4;5;9;10;15;12;16,
"1","Warren Grove","[1102070]","111","91","",7,,3;4;5;9;10;15;12;16,
"1","West River","[1102068]","112","91","",7,,3;4;5;9;10;15;12;16,
"1","Winsloe North","[1102069]","113","91","",7,,3;4;5;9;10;15;12;16,
"1","York","[1102061]","114","91","",7,,3;4;5;9;10;15;12;16,
"1","Chatham-Kent","[556]","115","","",,,3;4;5;9;10;15;12;16,
"1","Chatham-Kent","[3536020]","116","115","",,,3;4;5;9;10;15;12;16,
"1","Moravian 47","[3536029]","117","115","",,,3;4;5;9;10;15;12;16,
"1","Chilliwack","[930]","118","","",,,3;4;5;9;10;15;12;16,
"1","Aitchelitch 9","[5909835]","119","118","",,,3;4;5;9;10;15;12;16,
"1","Cheam 1","[5909837]","120","118","",,,3;4;5;9;10;15;12;16,
"1","Chilliwack","[5909020]","121","118","",,,3;4;5;9;10;15;12;16,
"1","Fraser Valley D","[5909034]","122","118","",,,3;4;5;9;10;15;12;16,
"1","Fraser Valley E","[5909036]","123","118","",,,3;4;5;9;10;15;12;16,
"1","Fraser Valley H","[5909035]","124","118","",,,3;4;5;9;10;15;12;16,
"1","Harrison Hot Springs","[5909027]","125","118","",,,3;4;5;9;10;15;12;16,
"1","Kent","[5909032]","126","118","",,,3;4;5;9;10;15;12;16,
"1","Kwawkwawapilt 6","[5909821]","127","118","",,,3;4;5;9;10;15;12;16,
"1","Popkum 1","[5909844]","128","118","",,,3;4;5;9;10;15;12;16,
"1","Schelowat 1","[5909838]","129","118","",,,3;4;5;9;10;15;12;16,
"1","Scowlitz 1","[5909833]","130","118","",,,3;4;5;9;10;15;12;16,
"1","Seabird Island","[5909832]","131","118","",,,3;4;5;9;10;15;12;16,
"1","Skowkale","[5909884]","132","118","",,,3;4;5;9;10;15;12;16,
"1","Skwah 4","[5909824]","133","118","",,,3;4;5;9;10;15;12;16,
"1","Skwali 3","[5909825]","134","118","",,,3;4;5;9;10;15;12;16,
"1","Skway 5","[5909826]","135","118","",,,3;4;5;9;10;15;12;16,
"1","Soowahlie 14","[5909827]","136","118","",,,3;4;5;9;10;15;12;16,
"1","Squiaala","[5909885]","137","118","",,,3;4;5;9;10;15;12;16,
"1","Tseatah 2","[5909834]","138","118","",,,3;4;5;9;10;15;12;16,
"1","Tzeachten 13","[5909830]","139","118","",,,3;4;5;9;10;15;12;16,
"1","Yakweakwioose 12","[5909831]","140","118","",,,3;4;5;9;10;15;12;16,
"1","Cobourg","[527]","141","","",,,3;4;5;9;10;15;12;16,
"1","Cobourg","[3514021]","142","141","",,,3;4;5;9;10;15;12;16,
"1","Collingwood","[567]","143","","",,,3;4;5;9;10;15;12;16,
"1","Collingwood","[3543031]","144","143","",,,3;4;5;9;10;15;12;16,
"1","Corner Brook","[015]","145","","",,,3;4;5;9;10;15;12;16,
"1","Corner Brook","[1005018]","146","145","",,,3;4;5;9;10;15;12;16,
"1","Division No.  5, Subd. F","[1005010]","147","145","",,,3;4;5;9;10;15;12;16,
"1","Hughes Brook","[1005028]","148","145","",,,3;4;5;9;10;15;12;16,
"1","Humber Arm South","[1005020]","149","145","",,,3;4;5;9;10;15;12;16,
"1","Irishtown-Summerside","[1005030]","150","145","",,,3;4;5;9;10;15;12;16,
"1","Massey Drive","[1005017]","151","145","",,,3;4;5;9;10;15;12;16,
"1","Meadows","[1005025]","152","145","",,,3;4;5;9;10;15;12;16,
"1","Mount Moriah","[1005033]","153","145","",,,3;4;5;9;10;15;12;16,
"1","Pasadena","[1005012]","154","145","",,,3;4;5;9;10;15;12;16,
"1","Steady Brook","[1005011]","155","145","",,,3;4;5;9;10;15;12;16,
"1","Cornwall","[501]","156","","",,,3;4;5;9;10;15;12;16,
"1","Cornwall","[3501012]","157","156","",,,3;4;5;9;10;15;12;16,
"1","South Stormont","[3501011]","158","156","",,,3;4;5;9;10;15;12;16,
"1","Courtenay","[943]","159","","",,,3;4;5;9;10;15;12;16,
"1","Comox","[5926005]","160","159","",,,3;4;5;9;10;15;12;16,
"1","Comox 1","[5926801]","161","159","",,,3;4;5;9;10;15;12;16,
"1","Comox Valley A","[5926021]","162","159","",,,3;4;5;9;10;15;12;16,
"1","Comox Valley B (Lazo North)","[5926022]","163","159","",,,3;4;5;9;10;15;12;16,
"1","Courtenay","[5926010]","164","159","",7,,3;4;5;9;10;15;12;16,
"1","Cumberland","[5926014]","165","159","",,,3;4;5;9;10;15;12;16,
"1","Cowansville","[437]","166","","",,,3;4;5;9;10;15;12;16,
"1","Cowansville","[2446080]","167","166","",,,3;4;5;9;10;15;12;16,
"1","Cranbrook","[905]","168","","",,,3;4;5;9;10;15;12;16,
"1","Cassimayooks (Mayook) 5","[5901805]","169","168","",,,3;4;5;9;10;15;12;16,
"1","Cranbrook","[5901022]","170","168","",,,3;4;5;9;10;15;12;16,
"1","East Kootenay C","[5901035]","171","168","",7,,3;4;5;9;10;15;12;16,
"1","Isidore's Ranch 4","[5901802]","172","168","",,,3;4;5;9;10;15;12;16,
"1","Dawson Creek","[975]","173","","",,,3;4;5;9;10;15;12;16,
"1","Dawson Creek","[5955014]","174","173","",,,3;4;5;9;10;15;12;16,
"1","Peace River D","[5955021]","175","173","",,,3;4;5;9;10;15;12;16,
"1","Pouce Coupe","[5955005]","176","173","",,,3;4;5;9;10;15;12;16,
"1","Dolbeau-Mistassini","[411]","177","","",,,3;4;5;9;10;15;12;16,
"1","Dolbeau-Mistassini","[2492022]","178","177","",4,,3;4;5;9;10;15;12;16,
"1","Saint-Eugène-d'Argentenay","[2492065]","179","177","",,,3;4;5;9;10;15;12;16,
"1","Sainte-Jeanne-d'Arc","[2492015]","180","177","",,,3;4;5;9;10;15;12;16,
"1","Drummondville","[447]","181","","",,,3;4;5;9;10;15;12;16,
"1","Drummondville","[2449058]","182","181","",,,3;4;5;9;10;15;12;16,
"1","L'Avenir","[2449025]","183","181","",,,3;4;5;9;10;15;12;16,
"1","Lefebvre","[2449020]","184","181","",,,3;4;5;9;10;15;12;16,
"1","Notre-Dame-du-Bon-Conseil","[2449075]","185","181","",,,3;4;5;9;10;15;12;16,
"1","Notre-Dame-du-Bon-Conseil","[2449080]","186","181","",,,3;4;5;9;10;15;12;16,
"1","Saint-Bonaventure","[2449125]","187","181","",,,3;4;5;9;10;15;12;16,
"1","Saint-Cyrille-de-Wendover","[2449070]","188","181","",,,3;4;5;9;10;15;12;16,
"1","Saint-Edmond-de-Grantham","[2449100]","189","181","",,,3;4;5;9;10;15;12;16,
"1","Saint-Germain-de-Grantham","[2449048]","190","181","",,,3;4;5;9;10;15;12;16,
"1","Saint-Lucien","[2449030]","191","181","",,,3;4;5;9;10;15;12;16,
"1","Saint-Majorique-de-Grantham","[2449095]","192","181","",,,3;4;5;9;10;15;12;16,
"1","Wickham","[2449040]","193","181","",,,3;4;5;9;10;15;12;16,
"1","Duncan","[937]","194","","",,,3;4;5;9;10;15;12;16,
"1","Cowichan","[5919822]","195","194","",7,,3;4;5;9;10;15;12;16,
"1","Cowichan Valley D","[5919013]","196","194","",,,3;4;5;9;10;15;12;16,
"1","Cowichan Valley E","[5919051]","197","194","",,,3;4;5;9;10;15;12;16,
"1","Duncan","[5919012]","198","194","",,,3;4;5;9;10;15;12;16,
"1","Halalt 2","[5919801]","199","194","",,,3;4;5;9;10;15;12;16,
"1","Kil-pah-las 3","[5919808]","200","194","",,,3;4;5;9;10;15;12;16,
"1","North Cowichan","[5919008]","201","194","",7,,3;4;5;9;10;15;12;16,
"1","Squaw-Hay-One 11","[5919802]","202","194","",,,3;4;5;9;10;15;12;16,
"1","Theik 2","[5919818]","203","194","",,,3;4;5;9;10;15;12;16,
"1","Tsussie 6","[5919803]","204","194","",,,3;4;5;9;10;15;12;16,
"1","Tzart-Lam 5","[5919821]","205","194","",,,3;4;5;9;10;15;12;16,
"1","Edmonton","[835]","206","","",,,3;4;5;9;10;15;12;16,
"1","Alexander 134","[4811805]","207","206","",,,3;4;5;9;10;15;12;16,
"1","Beaumont","[4811013]","208","206","",7,,3;4;5;9;10;15;12;16,
"1","Betula Beach","[4811039]","209","206","",,,3;4;5;9;10;15;12;16,
"1","Bon Accord","[4811066]","210","206","",7,,3;4;5;9;10;15;12;16,
"1","Bruderheim","[4810066]","211","206","",7,,3;4;5;9;10;15;12;16,
"1","Calmar","[4811019]","212","206","",,,3;4;5;9;10;15;12;16,
"1","Devon","[4811018]","213","206","",,,3;4;5;9;10;15;12;16,
"1","Edmonton","[4811061]","214","206","",7,,3;4;5;9;10;15;12;16,
"1","Enoch Cree Nation","[4811804]","215","206","",,,3;4;5;9;10;15;12;16,
"1","Fort Saskatchewan","[4811056]","216","206","",7,,3;4;5;9;10;15;12;16,
"1","Gibbons","[4811064]","217","206","",7,,3;4;5;9;10;15;12;16,
"1","Golden Days","[4811023]","218","206","",,,3;4;5;9;10;15;12;16,
"1","Itaska Beach","[4811022]","219","206","",,,3;4;5;9;10;15;12;16,
"1","Kapasiwin","[4811044]","220","206","",,,3;4;5;9;10;15;12;16,
"1","Lakeview","[4811042]","221","206","",,,3;4;5;9;10;15;12;16,
"1","Leduc","[4811016]","222","206","",,,3;4;5;9;10;15;12;16,
"1","Leduc County","[4811012]","223","206","",7,,3;4;5;9;10;15;12;16,
"1","Legal","[4811069]","224","206","",,,3;4;5;9;10;15;12;16,
"1","Morinville","[4811068]","225","206","",,,3;4;5;9;10;15;12;16,
"1","Parkland County","[4811034]","226","206","",7,,3;4;5;9;10;15;12;16,
"1","Point Alison","[4811041]","227","206","",,,3;4;5;9;10;15;12;16,
"1","Redwater","[4811065]","228","206","",,,3;4;5;9;10;15;12;16,
"1","Seba Beach","[4811038]","229","206","",,,3;4;5;9;10;15;12;16,
"1","Spring Lake","[4811046]","230","206","",,,3;4;5;9;10;15;12;16,
"1","Spruce Grove","[4811049]","231","206","",7,,3;4;5;9;10;15;12;16,
"1","St. Albert","[4811062]","232","206","",,,3;4;5;9;10;15;12;16,
"1","Stony Plain","[4811048]","233","206","",,,3;4;5;9;10;15;12;16,
"1","Strathcona County","[4811052]","234","206","",7,,3;4;5;9;10;15;12;16,
"1","Sturgeon County","[4811059]","235","206","",7,,3;4;5;9;10;15;12;16,
"1","Sundance Beach","[4811020]","236","206","",,,3;4;5;9;10;15;12;16,
"1","Thorsby","[4811021]","237","206","",,,3;4;5;9;10;15;12;16,
"1","Wabamun 133A","[4811806]","238","206","",,,3;4;5;9;10;15;12;16,
"1","Wabamun 133B","[4811807]","239","206","",,,3;4;5;9;10;15;12;16,
"1","Warburg","[4811024]","240","206","",,,3;4;5;9;10;15;12;16,
"1","Edmundston","[335]","241","","",,,3;4;5;9;10;15;12;16,
"1","Edmundston","[1313027]","242","241","",,,3;4;5;9;10;15;12;16,
"1","Rivière-Verte","[1313014]","243","241","",,,3;4;5;9;10;15;12;16,
"1","Rivière-Verte","[1313015]","244","241","",,,3;4;5;9;10;15;12;16,
"1","Saint-Basile","[1313018]","245","241","",,,3;4;5;9;10;15;12;16,
"1","Saint-Jacques","[1313024]","246","241","",,,3;4;5;9;10;15;12;16,
"1","Saint-Joseph","[1313022]","247","241","",,,3;4;5;9;10;15;12;16,
"1","St. Basile 10","[1313020]","248","241","",,,3;4;5;9;10;15;12;16,
"1","Elliot Lake","[582]","249","","",,,3;4;5;9;10;15;12;16,
"1","Elliot Lake","[3557041]","250","249","",,,3;4;5;9;10;15;12;16,
"1","Essa","[563]","251","","",,,3;4;5;9;10;15;12;16,
"1","Essa","[3543021]","252","251","",,,3;4;5;9;10;15;12;16,
"1","Estevan","[750]","253","","",,,3;4;5;9;10;15;12;16,
"1","Bienfait","[4701021]","254","253","",,,3;4;5;9;10;15;12;16,
"1","Estevan","[4701024]","255","253","",,,3;4;5;9;10;15;12;16,
"1","Estevan No. 5","[4701022]","256","253","",,,3;4;5;9;10;15;12;16,
"1","Fort St. John","[977]","257","","",,,3;4;5;9;10;15;12;16,
"1","Fort St. John","[5955034]","258","257","",7,,3;4;5;9;10;15;12;16,
"1","Peace River C","[5955042]","259","257","",7,,3;4;5;9;10;15;12;16,
"1","Taylor","[5955030]","260","257","",,,3;4;5;9;10;15;12;16,
"1","Fredericton","[320]","261","","",,,3;4;5;9;10;15;12;16,
"1","Bright","[1310026]","262","261","",,,3;4;5;9;10;15;12;16,
"1","Devon 30","[1310034]","263","261","",,,3;4;5;9;10;15;12;16,
"1","Douglas","[1310028]","264","261","",7,,3;4;5;9;10;15;12;16,
"1","Fredericton","[1310032]","265","261","",5,,3;4;5;9;10;15;12;16,
"1","Gladstone","[1303004]","266","261","",,,3;4;5;9;10;15;12;16,
"1","Hanwell","[1310017]","267","261","",5,,3;4;5;9;10;15;12;16,
"1","Harvey","[1310005]","268","261","",,,3;4;5;9;10;15;12;16,
"1","Kingsclear","[1310018]","269","261","",,,3;4;5;9;10;15;12;16,
"1","Kingsclear 6","[1310019]","270","261","",,,3;4;5;9;10;15;12;16,
"1","Lincoln","[1303008]","271","261","",,,3;4;5;9;10;15;12;16,
"1","Manners Sutton","[1310004]","272","261","",,,3;4;5;9;10;15;12;16,
"1","Maugerville","[1303016]","273","261","",,,3;4;5;9;10;15;12;16,
"1","New Maryland","[1310001]","274","261","",,,3;4;5;9;10;15;12;16,
"1","New Maryland","[1310002]","275","261","",,,3;4;5;9;10;15;12;16,
"1","Prince William","[1310016]","276","261","",,,3;4;5;9;10;15;12;16,
"1","Queensbury","[1310021]","277","261","",,,3;4;5;9;10;15;12;16,
"1","Saint Marys","[1310031]","278","261","",,,3;4;5;9;10;15;12;16,
"1","Tracy","[1303005]","279","261","",,,3;4;5;9;10;15;12;16,
"1","Gander","[011]","280","","",,,3;4;5;9;10;15;12;16,
"1","Appleton","[1006011]","281","280","",,,3;4;5;9;10;15;12;16,
"1","Division No.  6, Subd. E","[1006008]","282","280","",,,3;4;5;9;10;15;12;16,
"1","Gander","[1006009]","283","280","",,,3;4;5;9;10;15;12;16,
"1","Glenwood","[1006012]","284","280","",,,3;4;5;9;10;15;12;16,
"1","Granby","[450]","285","","",,,3;4;5;9;10;15;12;16,
"1","Bromont","[2446078]","286","285","",,,3;4;5;9;10;15;12;16,
"1","Granby","[2447017]","287","285","",,,3;4;5;9;10;15;12;16,
"1","Roxton Pond","[2447047]","288","285","",,,3;4;5;9;10;15;12;16,
"1","Saint-Alphonse-de-Granby","[2447010]","289","285","",,,3;4;5;9;10;15;12;16,
"1","Saint-Paul-d'Abbotsford","[2455015]","290","285","",,,3;4;5;9;10;15;12;16,
"1","Grand Falls-Windsor","[010]","291","","",,,3;4;5;9;10;15;12;16,
"1","Grand Falls-Windsor","[1006017]","292","291","",,,3;4;5;9;10;15;12;16,
"1","Grande Prairie","[850]","293","","",,,3;4;5;9;10;15;12;16,
"1","Grande Prairie","[4819012]","294","293","",5,,3;4;5;9;10;15;12;16,
"1","Greater Sudbury / Grand Sudbury","[580]","295","","",,,3;4;5;9;10;15;12;16,
"1","Greater Sudbury / Grand Sudbury","[3553005]","296","295","",,,3;4;5;9;10;15;12;16,
"1","Markstay-Warren","[3552013]","297","295","",,,3;4;5;9;10;15;12;16,
"1","St.-Charles","[3552004]","298","295","",,,3;4;5;9;10;15;12;16,
"1","Wahnapitei 11","[3553040]","299","295","",,,3;4;5;9;10;15;12;16,
"1","Whitefish Lake 6","[3552051]","300","295","",,,3;4;5;9;10;15;12;16,
"1","Guelph","[550]","301","","",,,3;4;5;9;10;15;12;16,
"1","Guelph","[3523008]","302","301","",,,3;4;5;9;10;15;12;16,
"1","Guelph/Eramosa","[3523009]","303","301","",,,3;4;5;9;10;15;12;16,
"1","Puslinch","[3523001]","304","301","",,,3;4;5;9;10;15;12;16,
"1","Halifax","[205]","305","","",,,3;4;5;9;10;15;12;16,
"1","Beaver Lake 17","[1209037]","306","305","",,,3;4;5;9;10;15;12;16,
"1","Cole Harbour 30","[1209019]","307","305","",,,3;4;5;9;10;15;12;16,
"1","East Hants","[1208008]","308","305","",,,3;4;5;9;10;15;12;16,
"1","Halifax","[1209034]","309","305","",,,3;4;5;9;10;15;12;16,
"1","Indian Brook 14","[1208014]","310","305","",,,3;4;5;9;10;15;12;16,
"1","Sheet Harbour 36","[1209038]","311","305","",,,3;4;5;9;10;15;12;16,
"1","Wallace Hills 14A","[1209800]","312","305","",,,3;4;5;9;10;15;12;16,
"1","Hamilton","[537]","313","","",,,3;4;5;9;10;15;12;16,
"1","Burlington","[3524002]","314","313","",,,3;4;5;9;10;15;12;16,
"1","Grimsby","[3526065]","315","313","",,,3;4;5;9;10;15;12;16,
"1","Hamilton","[3525005]","316","313","",,,3;4;5;9;10;15;12;16,
"1","Hawkesbury","[502]","317","","",,,3;4;5;9;10;15;12;16,
"1","Grenville","[2476055]","318","317","",,,3;4;5;9;10;15;12;16,
"1","Hawkesbury","[3502008]","319","317","",,,3;4;5;9;10;15;12;16,
"1","High River","[821]","320","","",,,3;4;5;9;10;15;12;16,
"1","High River","[4806006]","321","320","",7,,3;4;5;9;10;15;12;16,
"1","Ingersoll","[533]","322","","",,,3;4;5;9;10;15;12;16,
"1","Ingersoll","[3532018]","323","322","",,,3;4;5;9;10;15;12;16,
"1","Joliette","[456]","324","","",,,3;4;5;9;10;15;12;16,
"1","Joliette","[2461025]","325","324","",,,3;4;5;9;10;15;12;16,
"1","Notre-Dame-des-Prairies","[2461030]","326","324","",,,3;4;5;9;10;15;12;16,
"1","Saint-Charles-Borromée","[2461035]","327","324","",,,3;4;5;9;10;15;12;16,
"1","Saint-Paul","[2461005]","328","324","",,,3;4;5;9;10;15;12;16,
"1","Kamloops","[925]","329","","",,,3;4;5;9;10;15;12;16,
"1","Chase","[5933054]","330","329","",,,3;4;5;9;10;15;12;16,
"1","Kamloops","[5933042]","331","329","",,,3;4;5;9;10;15;12;16,
"1","Kamloops 1","[5933880]","332","329","",,,3;4;5;9;10;15;12;16,
"1","Logan Lake","[5933035]","333","329","",,,3;4;5;9;10;15;12;16,
"1","Sahhaltkum 4","[5933884]","334","329","",,,3;4;5;9;10;15;12;16,
"1","Sun Peaks Mountain","[5933045]","335","329","",,,3;4;5;9;10;15;12;16,
"1","Thompson-Nicola J (Copper Desert Country)","[5933039]","336","329","",,,3;4;5;9;10;15;12;16,
